Event Id,Event Time,Event Name,Risk Rating,Details,Source IP Address,AWS Region,Event Source,User Identity Type,Reason
e829ac33-a013-459a-8584-36470fc454a9,2024-09-26T08:34:04.808Z,PutMetricData,Medium,{},192.168.1.148,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
c2c77d1b-2147-4316-84b5-abff27f8f763,2024-09-27T03:53:37.835Z,TerminateInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-f57ybn1o""}]}}",41.219.220.202,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
319be2de-ddfe-4e58-9d3f-6a0e5f47a8c6,2024-09-26T16:11:26.470Z,PutMetricData,Medium,{},10.0.0.156,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
bd038956-5767-4040-a7bc-297f51c22d88,2024-09-25T15:27:44.199Z,DeleteObject,High,"{""bucketName"":""prod-facere"",""key"":""exploit.wax""}",98.76.54.240,us-east-1,s3.amazonaws.com,IAMUser,"HIGH RISK: Manual Deletion may have occurred; investigation required, MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, Deletion or modification of production resource HIGH RISK: Deletion or modification of production resource; review required,"
c5a6ed8c-6832-4fe1-81a8-31869b479503,2024-09-26T11:07:39.318Z,TerminateInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-izla7wlp""}]}}",41.219.220.190,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
53f98fbd-a241-4400-9834-8b943f66c93c,2024-09-27T04:37:40.793Z,PutMetricData,Medium,{},10.0.0.76,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
bf5f5efb-0168-486a-b905-84063837b1a2,2024-09-27T01:44:54.104Z,CreateUser,Medium,{},41.219.220.5,us-east-1,iam.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: iam.amazonaws.com,"
f1749c64-a2bd-4ae8-b9e8-965d33ca1c41,2024-09-26T06:05:05.134Z,GetMetricData,Medium,{},10.0.0.178,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
b5d25ff8-927d-41d5-a55c-a13ee128ddf1,2024-09-27T07:06:04.178Z,GetMetricData,Medium,{},10.0.0.86,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
54ce122f-6a66-4313-8885-00ad7dbc8b8e,2024-09-26T16:43:15.756Z,GetMetricData,Medium,{},192.168.1.40,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
28c48302-3d8e-4810-9a1b-06cf18dd3cb3,2024-09-26T06:08:57.186Z,CreateUser,Medium,{},102.54.32.251,us-east-1,iam.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: iam.amazonaws.com,"
1a615bd7-ac63-4c80-98e4-071569dd30cc,2024-09-26T16:15:40.671Z,PutUserPolicy,High,{},102.54.32.173,us-east-1,iam.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: iam.amazonaws.com, User has made changes to IAM policies HIGH RISK: User has made changes to IAM policies: catherine,"
b9e23a0f-3ba5-4f5f-b454-712f93e83684,2024-09-26T12:46:51.975Z,CopyObject,Medium,"{""bucketName"":""prod-dolorem"",""key"":""impactful.clkp""}",65.43.21.38,us-east-1,s3.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
617cdf15-da97-4bf1-9995-aecd18a605fe,2024-09-26T19:54:03.551Z,PutMetricData,Medium,{},10.0.0.92,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
57fcef1b-7779-486a-b814-6d292e3940d8,2024-09-26T23:39:25.074Z,GetMetricData,Medium,{},10.0.0.146,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
4cf8fca4-8fcb-4619-94c2-109c3c4c37c3,2024-09-26T14:47:42.773Z,GetMetricData,Medium,{},192.168.1.226,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
565e6b8b-ff1c-455d-887c-d38e935b4918,2024-09-27T09:49:45.052Z,PutMetricData,Medium,{},10.0.0.235,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
5009de15-cce7-470c-8a06-291b86b48dfe,2024-09-25T16:46:46.375Z,PutMetricData,Medium,{},10.0.0.28,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
d2eed7f4-9344-4ad0-bdab-39d32e554f63,2024-09-26T14:40:58.014Z,PutMetricData,Medium,{},192.168.1.246,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
d42708f1-3588-41cf-9dd1-f1447988603b,2024-09-26T14:15:16.661Z,CreateUser,Medium,{},65.43.21.185,us-east-1,iam.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: iam.amazonaws.com,"
840a6012-dd8e-402e-8631-34596257b1c4,2024-09-26T12:00:23.289Z,PutMetricData,Medium,{},10.0.0.107,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
755f2513-ad8d-4b8d-8308-921fb3423f85,2024-09-26T17:22:34.693Z,PutMetricData,Medium,{},10.0.0.5,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
b8a1473d-3366-4438-8c84-dd731b368add,2024-09-26T15:01:43.212Z,DeleteObject,High,"{""bucketName"":""prod-consequatur"",""key"":""mindshare.ssf""}",123.456.78.153,us-east-1,s3.amazonaws.com,IAMUser,"HIGH RISK: Manual Deletion may have occurred; investigation required, MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, Deletion or modification of production resource HIGH RISK: Deletion or modification of production resource; review required,"
dfa1739a-6db0-44c3-a7ac-cb31f9f592dc,2024-09-26T07:43:58.743Z,PutMetricData,Medium,{},10.0.0.30,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
9fcd686d-a0f8-4559-86c9-c7f00de852a4,2024-09-26T06:11:03.367Z,CopyObject,Medium,"{""bucketName"":""prod-atque"",""key"":""kyat_soft.txt""}",98.76.54.124,us-east-1,s3.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
511a13de-f2b5-4daf-aaf2-dc1a9369eb0c,2024-09-26T15:46:33.064Z,PutMetricData,Medium,{},192.168.1.13,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
f27b433a-5171-4d01-aa4d-46d748934464,2024-09-26T13:58:55.986Z,PutMetricData,Medium,{},192.168.1.214,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
3a70e4fc-cf52-422c-a5fb-45a849c6cb4f,2024-09-27T10:02:42.596Z,PutMetricData,Medium,{},192.168.1.212,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
289a87ab-ba16-4f84-989d-b6f69e036cc6,2024-09-26T12:12:51.553Z,PutMetricData,Medium,{},10.0.0.203,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
8febacef-f940-49d9-8c63-50294cd257a1,2024-09-27T10:25:05.360Z,GetMetricData,Medium,{},192.168.1.251,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
0ae471ae-b758-42c5-b4c8-906609431085,2024-09-26T11:18:47.101Z,PutMetricData,Medium,{},10.0.0.190,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
ea4277da-a751-4e5e-bd4d-b72f5d2eb7b5,2024-09-26T15:32:04.983Z,PutMetricData,Medium,{},10.0.0.54,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
61b33423-d97c-4aa7-b040-1de39c06fca7,2024-09-25T22:55:04.145Z,CopyObject,Medium,"{""bucketName"":""prod-ratione"",""key"":""olive_automotive_web_enabled.zir""}",41.219.220.149,us-east-1,s3.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
4a48d9e8-4b59-4a6e-857c-424801e2b873,2024-09-25T13:43:44.716Z,PutMetricData,Medium,{},10.0.0.205,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
e887c1a6-8cca-4596-8aa2-74e1612c4c76,2024-09-26T06:44:16.218Z,PutMetricData,Medium,{},10.0.0.231,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
54cdfb83-9f8a-440c-a564-917f0963348a,2024-09-27T05:04:30.414Z,GetMetricData,Medium,{},192.168.1.79,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
77bfd15a-fcc1-4a36-a0db-70cf9ce4b497,2024-09-27T05:39:08.369Z,PutMetricData,Medium,{},192.168.1.165,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
ea44ede6-3098-4671-9037-bd44d68e185e,2024-09-26T00:06:01.817Z,GetMetricData,Medium,{},10.0.0.124,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
9dd434bd-cfe0-4806-ba16-63e5e4a17c1b,2024-09-26T21:49:54.337Z,DeleteObject,High,"{""bucketName"":""prod-libero"",""key"":""protocol_chicken_netherlands.icc""}",123.456.78.245,us-east-1,s3.amazonaws.com,IAMUser,"HIGH RISK: Manual Deletion may have occurred; investigation required, MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, Deletion or modification of production resource HIGH RISK: Deletion or modification of production resource; review required,"
56544052-0499-4609-933e-f9d4b2c8be9d,2024-09-27T08:50:16.757Z,GetMetricData,Medium,{},10.0.0.135,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
8c6bd5ca-abd9-4cde-b757-374cc49e6b01,2024-09-26T09:12:37.815Z,PutMetricData,Medium,{},10.0.0.64,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
b13a4e92-7698-4020-b01e-7c7c2f6785b0,2024-09-25T23:25:43.034Z,GetMetricData,Medium,{},10.0.0.210,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
fe1f7cec-c7ab-4c4d-84ba-013f3169a2b2,2024-09-26T22:11:38.280Z,CopyObject,Medium,"{""bucketName"":""prod-voluptatem"",""key"":""monitored.ogg""}",98.76.54.6,us-east-1,s3.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
961d0a05-350f-456b-b32d-5e73378de8c1,2024-09-25T17:48:40.273Z,CreateUser,Medium,{},54.32.10.38,us-east-1,iam.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: iam.amazonaws.com,"
0aca41f8-98ee-4d8f-b8c3-63449aa39356,2024-09-26T13:30:42.495Z,DeleteObject,High,"{""bucketName"":""prod-dolor"",""key"":""quantifying_salmon.gqs""}",65.43.21.125,us-east-1,s3.amazonaws.com,IAMUser,"HIGH RISK: Manual Deletion may have occurred; investigation required, MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, Deletion or modification of production resource HIGH RISK: Deletion or modification of production resource; review required,"
cc70ec4d-cd0e-4939-948c-11da521462b7,2024-09-27T11:30:07.581Z,GetMetricData,Medium,{},192.168.1.244,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
b764a33d-5a74-4775-832c-97b00ee14da3,2024-09-26T19:20:12.755Z,PutMetricData,Medium,{},10.0.0.129,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
a46915c0-9a8c-4c6a-90aa-90bb69680ace,2024-09-25T15:13:55.383Z,PutMetricData,Medium,{},10.0.0.7,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
9d98c578-38f8-40a2-b489-d58d908c53df,2024-09-26T13:19:44.043Z,GetMetricData,Medium,{},192.168.1.197,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
34a4d396-0812-4960-8718-b28614ed83f7,2024-09-27T08:11:10.886Z,RunInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-ilmz7vti""}]}}",98.76.54.228,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
65ff93d5-2b18-4003-86e3-4072c61f12e4,2024-09-26T15:51:56.031Z,PutMetricData,Medium,{},192.168.1.46,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
29f4ed85-93ad-4dc3-9212-793f25ed48cb,2024-09-26T01:42:45.632Z,GetMetricData,Medium,{},192.168.1.253,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
e530cf98-76e7-481b-9106-6ab3a791047f,2024-09-26T20:16:17.917Z,GetMetricData,Medium,{},10.0.0.210,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
5de934bd-aa91-43c9-a66a-27a3ecdb1151,2024-09-26T23:16:46.255Z,PutMetricData,Medium,{},10.0.0.213,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
c35d51c3-83f4-49b2-ac76-c3e0f214fb5b,2024-09-25T13:23:32.109Z,PutMetricData,Medium,{},10.0.0.84,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
d7e04622-a244-4afc-9bc7-0ac2c89b923f,2024-09-26T04:40:34.049Z,RunInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-wb0gpdwp""}]}}",41.219.220.53,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
eb425fbf-bdbf-41ff-9879-ff650deddf51,2024-09-26T15:41:42.499Z,PutUserPolicy,High,{},102.54.32.93,us-east-1,iam.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: iam.amazonaws.com, User has made changes to IAM policies HIGH RISK: User has made changes to IAM policies: catherine,"
a2bb7928-2c2e-4538-a4a2-c98a2f787999,2024-09-25T21:56:56.873Z,PutMetricData,Medium,{},10.0.0.104,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
f93a2613-30db-4471-8a90-977e93e3b79f,2024-09-26T02:06:49.523Z,GetMetricData,Medium,{},10.0.0.196,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
4551626f-be17-43ab-bffa-05c23e367b6c,2024-09-25T17:50:12.681Z,PutMetricData,Medium,{},192.168.1.207,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
7b8f1caf-2f56-40fa-8b0f-342a085ec0c5,2024-09-26T05:41:53.712Z,GetMetricData,Medium,{},192.168.1.117,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
9a73035f-52e8-46e3-a3af-a1d832a76607,2024-09-26T18:29:51.257Z,GetMetricData,Medium,{},10.0.0.67,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
5a2a9f11-8776-429e-a728-a9e64b1507a7,2024-09-26T23:36:15.745Z,PutMetricData,Medium,{},192.168.1.161,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
c36b2b6d-fea3-47e7-919a-81c09845fb78,2024-09-26T10:31:50.366Z,GetMetricData,Medium,{},192.168.1.39,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
452e2c37-1a5b-4a00-a1a1-53e24d96f084,2024-09-27T07:25:01.028Z,PutMetricData,Medium,{},192.168.1.209,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
3c7d7092-7699-4057-b627-83ec9ae567f8,2024-09-26T22:58:05.818Z,PutMetricData,Medium,{},10.0.0.243,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
708ecf34-8bd1-4da2-aa98-c35e5a305b56,2024-09-26T05:02:30.703Z,PutMetricData,Medium,{},192.168.1.254,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
c63fa740-6a4f-4c64-a458-85da88272981,2024-09-27T05:41:44.809Z,GetMetricData,Medium,{},10.0.0.222,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
0cd0856d-5ada-470b-9392-179bf809b0f2,2024-09-27T08:40:49.840Z,GetMetricData,Medium,{},192.168.1.121,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
b420cec1-7da2-451c-8583-80ef619c7997,2024-09-25T17:41:58.484Z,PutMetricData,Medium,{},10.0.0.140,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
e2b7b606-798f-4e9a-bf1b-db6bccb0cbca,2024-09-26T09:53:23.996Z,GetMetricData,Medium,{},192.168.1.114,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
e3f5e57e-4755-4196-97c1-a9ff4a64ffeb,2024-09-25T14:34:46.643Z,TerminateInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-pafe1l71""}]}}",98.76.54.176,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
b0d2aab2-4b5c-4bbd-a9b4-991916a1ae97,2024-09-26T20:10:14.693Z,PutMetricData,Medium,{},10.0.0.120,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
b61b8e42-95eb-43bd-9420-f6866d545284,2024-09-26T07:34:49.289Z,PutMetricData,Medium,{},192.168.1.144,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
9be6a4f0-045a-4f2d-a509-163ae7acaee2,2024-09-27T03:45:40.426Z,GetMetricData,Medium,{},10.0.0.41,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
c16f1952-fe8b-40e2-b046-ad90f8207892,2024-09-27T07:38:02.584Z,TerminateInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-r9yi7gtn""}]}}",65.43.21.14,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
f5164f8f-ac43-4d73-a80f-ecaef542ddb8,2024-09-26T19:49:58.089Z,PutMetricData,Medium,{},10.0.0.106,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
ab0bd6ac-8f5d-4b00-b4aa-f754aa11c533,2024-09-25T13:32:37.265Z,PutMetricData,Medium,{},10.0.0.190,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
b16958a3-17da-4193-8865-2542abe84f26,2024-09-25T21:19:11.836Z,TerminateInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-epbbpkdx""}]}}",98.76.54.141,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
ec6cc468-5928-486a-ab1e-800c4ea13f62,2024-09-26T20:22:39.865Z,PutMetricData,Medium,{},10.0.0.68,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
287f3fdf-8dde-47cb-a762-e784598b2518,2024-09-25T12:39:01.349Z,PutMetricData,Medium,{},192.168.1.204,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
2e1739a0-67c2-491e-b295-3b753fc418c1,2024-09-26T09:58:47.511Z,PutMetricData,Medium,{},10.0.0.186,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
f36cb3be-7ced-4e57-931c-e675a570d030,2024-09-27T10:31:08.016Z,PutMetricData,Medium,{},10.0.0.250,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
387af371-f16b-49b0-9f8c-160223888914,2024-09-27T09:12:27.791Z,PutMetricData,Medium,{},10.0.0.174,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
dec285f0-1a7a-491d-91ae-bb5e482a6f2e,2024-09-26T06:21:44.628Z,GetMetricData,Medium,{},10.0.0.21,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
a669d4c7-1d20-4c3b-9903-0fe4ae00f7d6,2024-09-26T19:36:19.222Z,PutMetricData,Medium,{},192.168.1.185,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
d2a15350-9a58-422a-9e0b-c49dc68213db,2024-09-25T16:31:32.289Z,PutMetricData,Medium,{},192.168.1.51,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
396e0f95-93fd-4aea-aace-1bff5c395ceb,2024-09-25T23:12:26.781Z,GetMetricData,Medium,{},10.0.0.83,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
2fe7849f-e9aa-4d64-b0ed-45808029a6d7,2024-09-25T12:35:43.302Z,GetMetricData,Medium,{},192.168.1.232,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
11bffa34-66d4-4883-8686-b59329dc2173,2024-09-26T03:33:24.870Z,GetMetricData,Medium,{},192.168.1.9,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
038a8001-05bf-415c-8dfe-0346207353ef,2024-09-26T04:29:48.585Z,PutMetricData,Medium,{},10.0.0.141,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
c9410049-52db-4117-af1a-11a1a3c2477e,2024-09-27T10:19:07.650Z,PutMetricData,Medium,{},192.168.1.43,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
82208d13-735b-4936-80c7-7306884c09c4,2024-09-25T12:29:55.800Z,PutMetricData,Medium,{},10.0.0.53,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
c2c5a849-bf81-465f-b31f-18236e89b277,2024-09-26T02:39:29.961Z,PutMetricData,Medium,{},192.168.1.177,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
